 Grade breakdown where there are fewer than five entries is not provided and is denoted with [c].,,,,,,,,,,,,,,,
Year,Area,Education_Authority,Centre Type,Centre ,Centre Name,Level,Title,Entries,A,B,C,AC,D,AD,NA
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,Higher,Music,16,8,4,3,93.8%,1,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,Higher,Photography,12,0,5,5,83.3%,1,91.7%,1
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,Higher,Physical Education,25,11,9,3,92.0%,1,96.0%,1
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,Higher,Physics,8,3,0,1,50.0%,1,62.5%,3
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,Higher,"Religious, Moral and Philosophical Studies",18,6,4,4,77.8%,2,88.9%,2
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,Advanced,Art and Design (Design),1,[c],[c],[c],[c],[c],[c],[c]
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,Advanced,Art and Design (Expressive),2,[c],[c],[c],[c],[c],[c],[c]
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,Advanced,Chemistry,2,[c],[c],[c],[c],[c],[c],[c]
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,Advanced,Computing Science,2,[c],[c],[c],[c],[c],[c],[c]
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,Advanced,English,3,[c],[c],[c],[c],[c],[c],[c]
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,Advanced,Geography,2,[c],[c],[c],[c],[c],[c],[c]
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,Advanced,History,3,[c],[c],[c],[c],[c],[c],[c]
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,Advanced,Mathematics,9,3,1,0,44.4%,2,66.7%,3
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,Advanced,Music,7,3,2,2,100.0%,0,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,Advanced,Physical Education,6,3,3,0,100.0%,0,100.0%,0
2023,South Ayrshire,South Ayrshire Council Education Department,Education Authority - Secondary School,8236232,Queen Margaret Academy,Advanced,Physics,7,0,2,0,28.6%,1,42.9%,4
2023,South Ayrshire,N/A,Further Education College,1003356,Ayrshire College,National 5,Applications of Mathematics,52,18,12,9,75.0%,6,86.5%,7
2023,South Ayrshire,N/A,Further Education College,1003356,Ayrshire College,Higher,English,13,3,4,5,92.3%,1,100.0%,0
2023,South Ayrshire,N/A,Further Education College,1003356,Ayrshire College,Higher,Human Biology,7,0,2,1,42.9%,2,71.4%,2
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),National 5,Accounting,6,5,0,1,100.0%,0,100.0%,0
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),National 5,Art and Design,16,14,2,0,100.0%,0,100.0%,0
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),National 5,Biology,32,13,7,6,81.3%,3,90.6%,3
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),National 5,Business Management,14,6,3,4,92.9%,1,100.0%,0
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),National 5,Chemistry,30,16,8,2,86.7%,3,96.7%,1
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),National 5,Computing Science,19,7,6,5,94.7%,1,100.0%,0
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),National 5,English,54,38,14,2,100.0%,0,100.0%,0
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),National 5,French,20,11,1,4,80.0%,3,95.0%,1
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),National 5,Geography,29,16,7,4,93.1%,2,100.0%,0
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),National 5,German,5,4,0,0,80.0%,1,100.0%,0
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),National 5,History,28,18,5,4,96.4%,1,100.0%,0
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),National 5,Latin,17,17,0,0,100.0%,0,100.0%,0
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),National 5,Mathematics,51,19,12,10,80.4%,6,92.2%,4
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),National 5,Modern Studies,23,12,4,6,95.7%,1,100.0%,0
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),National 5,Music,9,8,1,0,100.0%,0,100.0%,0
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),National 5,Music Technology,8,4,4,0,100.0%,0,100.0%,0
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),National 5,Physical Education,16,15,1,0,100.0%,0,100.0%,0
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),National 5,Physics,24,9,9,5,95.8%,1,100.0%,0
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),National 5,Spanish,15,4,4,2,66.7%,3,86.7%,2
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),Higher,Accounting,9,2,2,0,44.4%,2,66.7%,3
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),Higher,Art and Design,9,6,1,2,100.0%,0,100.0%,0
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),Higher,Biology,16,13,3,0,100.0%,0,100.0%,0
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),Higher,Business Management,17,13,2,1,94.1%,1,100.0%,0
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),Higher,Chemistry,19,9,9,1,100.0%,0,100.0%,0
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),Higher,Classical Studies,10,6,2,1,90.0%,1,100.0%,0
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),Higher,Computing Science,9,6,1,1,88.9%,1,100.0%,0
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),Higher,English,48,30,13,5,100.0%,0,100.0%,0
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),Higher,French,6,3,1,2,100.0%,0,100.0%,0
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),Higher,Geography,14,9,3,0,85.7%,1,92.9%,1
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),Higher,History,18,10,4,4,100.0%,0,100.0%,0
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),Higher,Latin,10,9,1,0,100.0%,0,100.0%,0
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),Higher,Mathematics,36,15,9,4,77.8%,4,88.9%,4
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),Higher,Modern Studies,16,8,4,3,93.8%,0,93.8%,1
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),Higher,Music,8,6,2,0,100.0%,0,100.0%,0
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),Higher,Music Technology,5,5,0,0,100.0%,0,100.0%,0
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),Higher,Physical Education,10,5,3,2,100.0%,0,100.0%,0
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),Higher,Physics,19,7,5,4,84.2%,1,89.5%,2
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),Higher,Spanish,7,4,3,0,100.0%,0,100.0%,0
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),Advanced,Accounting,1,[c],[c],[c],[c],[c],[c],[c]
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),Advanced,Art and Design (Design),4,[c],[c],[c],[c],[c],[c],[c]
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),Advanced,Biology,15,4,6,3,86.7%,2,100.0%,0
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),Advanced,Business Management,12,5,4,2,91.7%,0,91.7%,1
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),Advanced,Chemistry,18,7,6,3,88.9%,1,94.4%,1
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),Advanced,English,5,2,1,0,60.0%,2,100.0%,0
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),Advanced,French,4,[c],[c],[c],[c],[c],[c],[c]
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),Advanced,Geography,6,5,1,0,100.0%,0,100.0%,0
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),Advanced,German,1,[c],[c],[c],[c],[c],[c],[c]
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),Advanced,History,4,[c],[c],[c],[c],[c],[c],[c]
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),Advanced,Mathematics,5,4,0,1,100.0%,0,100.0%,0
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),Advanced,Mathematics of Mechanics,4,[c],[c],[c],[c],[c],[c],[c]
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),Advanced,Modern Studies,3,[c],[c],[c],[c],[c],[c],[c]
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),Advanced,Music,3,[c],[c],[c],[c],[c],[c],[c]
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),Advanced,Music Technology,1,[c],[c],[c],[c],[c],[c],[c]
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),Advanced,Physics,11,5,2,3,90.9%,0,90.9%,1
2023,South Ayrshire,N/A,Independent - Secondary School,8280533,Wellington School (Ayr),Advanced,Spanish,2,[c],[c],[c],[c],[c],[c],[c]
2023,South Lanarkshire,South Lanarkshire Council Education Department,Education Authority - Secondary School,8549834,Biggar High School,National 5,Administration and IT,14,3,6,5,100.0%,0,100.0%,0
2023,South Lanarkshire,South Lanarkshire Council Education Department,Education Authority - Secondary School,8549834,Biggar High School,National 5,Applications of Mathematics,87,40,20,15,86.2%,11,98.9%,1
2023,South Lanarkshire,South Lanarkshire Council Education Department,Education Authority - Secondary School,8549834,Biggar High School,National 5,Art and Design,14,5,5,4,100.0%,0,100.0%,0
2023,South Lanarkshire,South Lanarkshire Council Education Department,Education Authority - Secondary School,8549834,Biggar High School,National 5,Biology,55,25,9,10,80.0%,8,94.5%,3
2023,South Lanarkshire,South Lanarkshire Council Education Department,Education Authority - Secondary School,8549834,Biggar High School,National 5,Business Management,4,[c],[c],[c],[c],[c],[c],[c]
2023,South Lanarkshire,South Lanarkshire Council Education Department,Education Authority - Secondary School,8549834,Biggar High School,National 5,Chemistry,36,20,5,9,94.4%,1,97.2%,1
2023,South Lanarkshire,South Lanarkshire Council Education Department,Education Authority - Secondary School,8549834,Biggar High School,National 5,Computing Science,16,6,6,4,100.0%,0,100.0%,0
2023,South Lanarkshire,South Lanarkshire Council Education Department,Education Authority - Secondary School,8549834,Biggar High School,National 5,Design and Manufacture,15,3,4,4,73.3%,4,100.0%,0
2023,South Lanarkshire,South Lanarkshire Council Education Department,Education Authority - Secondary School,8549834,Biggar High School,National 5,English,92,58,19,12,96.7%,3,100.0%,0
2023,South Lanarkshire,South Lanarkshire Council Education Department,Education Authority - Secondary School,8549834,Biggar High School,National 5,Fashion and Textile Technology,3,[c],[c],[c],[c],[c],[c],[c]
2023,South Lanarkshire,South Lanarkshire Council Education Department,Education Authority - Secondary School,8549834,Biggar High School,National 5,Geography,35,9,7,8,68.6%,6,85.7%,5
2023,South Lanarkshire,South Lanarkshire Council Education Department,Education Authority - Secondary School,8549834,Biggar High School,National 5,German,12,8,1,2,91.7%,1,100.0%,0
2023,South Lanarkshire,South Lanarkshire Council Education Department,Education Authority - Secondary School,8549834,Biggar High School,National 5,Graphic Communication,14,4,4,3,78.6%,1,85.7%,2
2023,South Lanarkshire,South Lanarkshire Council Education Department,Education Authority - Secondary School,8549834,Biggar High School,National 5,Health and Food Technology,9,2,2,5,100.0%,0,100.0%,0
2023,South Lanarkshire,South Lanarkshire Council Education Department,Education Authority - Secondary School,8549834,Biggar High School,National 5,History,39,20,8,7,89.7%,2,94.9%,2
2023,South Lanarkshire,South Lanarkshire Council Education Department,Education Authority - Secondary School,8549834,Biggar High School,National 5,Mathematics,82,27,20,18,79.3%,10,91.5%,7
2023,South Lanarkshire,South Lanarkshire Council Education Department,Education Authority - Secondary School,8549834,Biggar High School,National 5,Modern Studies,12,6,2,2,83.3%,1,91.7%,1
2023,South Lanarkshire,South Lanarkshire Council Education Department,Education Authority - Secondary School,8549834,Biggar High School,National 5,Music,20,11,4,4,95.0%,1,100.0%,0
2023,South Lanarkshire,South Lanarkshire Council Education Department,Education Authority - Secondary School,8549834,Biggar High School,National 5,Physical Education,44,11,14,12,84.1%,6,97.7%,1
2023,South Lanarkshire,South Lanarkshire Council Education Department,Education Authority - Secondary School,8549834,Biggar High School,National 5,Physics,30,13,7,5,83.3%,2,90.0%,3
