 Grade breakdown where there are fewer than five entries is not provided and is denoted with [c].,,,,,,,,,,,,,,,
Year,Area,Education_Authority,Centre Type,Centre ,Centre Name,Level,Title,Entries,A,B,C,AC,D,AD,NA
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,National 5,Biology,127,60,27,18,0.8267716535,12,0.9212598425,10
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,National 5,Business Management,37,16,10,7,0.8918918919,3,0.972972973,1
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,National 5,Chemistry,95,48,22,16,0.9052631579,8,0.9894736842,1
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,National 5,Computing Science,49,31,10,7,0.9795918367,1,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,National 5,Design and Manufacture,39,15,8,9,0.8205128205,5,0.9487179487,2
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,National 5,Drama,42,31,9,2,1,0,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,National 5,Economics,23,10,5,3,0.7826086957,3,0.9130434783,2
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,National 5,Engineering Science,19,13,3,3,1,0,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,National 5,English,195,120,51,18,0.9692307692,4,0.9897435897,2
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,National 5,French,74,37,17,12,0.8918918919,6,0.972972973,2
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,National 5,Geography,54,12,14,17,0.7962962963,8,0.9444444444,3
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,National 5,German,76,49,13,10,0.9473684211,3,0.9868421053,1
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,National 5,Graphic Communication,10,3,1,2,0.6,2,0.8,2
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,National 5,Health and Food Technology,23,10,1,8,0.8260869565,4,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,National 5,History,48,32,7,6,0.9375,2,0.9791666667,1
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,National 5,Hospitality: Practical Cake Craft,9,4,3,1,0.8888888889,1,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,National 5,Hospitality: Practical Cookery,8,3,4,1,1,0,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,National 5,Italian,1,[c],[c],[c],[c],[c],[c],[c]
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,National 5,Mandarin (Simplified),5,5,0,0,1,0,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,National 5,Mathematics,217,116,41,34,0.8801843318,17,0.9585253456,9
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,National 5,Media,36,18,9,8,0.9722222222,1,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,National 5,Modern Studies,91,43,27,9,0.8681318681,7,0.9450549451,5
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,National 5,Music,35,29,6,0,1,0,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,National 5,Physical Education,57,42,8,7,1,0,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,National 5,Physics,95,42,30,15,0.9157894737,7,0.9894736842,1
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,National 5,"Religious, Moral and Philosophical Studies",20,7,5,3,0.75,2,0.85,3
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,National 5,Spanish,20,19,0,0,0.95,0,0.95,1
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Higher,Art and Design,20,7,6,7,1,0,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Higher,Biology,35,19,4,6,0.8285714286,3,0.9142857143,3
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Higher,Business Management,59,28,17,8,0.8983050847,3,0.9491525424,3
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Higher,Chemistry,72,31,15,14,0.8333333333,8,0.9444444444,4
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Higher,Computing Science,28,12,7,4,0.8214285714,2,0.8928571429,3
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Higher,Design and Manufacture,17,3,5,5,0.7647058824,2,0.8823529412,2
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Higher,Drama,18,12,2,3,0.9444444444,1,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Higher,Economics,25,6,11,3,0.8,4,0.96,1
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Higher,Engineering Science,18,3,3,4,0.5555555556,5,0.8333333333,3
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Higher,English,150,63,38,28,0.86,17,0.9733333333,4
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Higher,French,17,15,1,0,0.9411764706,0,0.9411764706,1
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Higher,Geography,21,10,6,4,0.9523809524,1,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Higher,German,16,11,2,2,0.9375,1,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Higher,Health and Food Technology,19,0,3,4,0.3684210526,6,0.6842105263,6
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Higher,History,16,8,5,2,0.9375,1,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Higher,Human Biology,56,27,11,6,0.7857142857,8,0.9285714286,4
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Higher,Italian,2,[c],[c],[c],[c],[c],[c],[c]
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Higher,Mandarin (Simplified),6,5,1,0,1,0,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Higher,Mathematics,109,59,31,7,0.8899082569,8,0.9633027523,4
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Higher,Media,27,15,8,3,0.962962963,1,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Higher,Modern Studies,51,33,9,4,0.9019607843,4,0.9803921569,1
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Higher,Music,37,23,11,3,1,0,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Higher,Philosophy,10,4,3,1,0.8,2,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Higher,Photography,15,3,6,5,0.9333333333,1,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Higher,Physical Education,35,14,6,10,0.8571428571,2,0.9142857143,3
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Higher,Physics,52,20,19,9,0.9230769231,4,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Higher,"Religious, Moral and Philosophical Studies",22,6,8,4,0.8181818182,3,0.9545454545,1
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Higher,Spanish,19,15,3,0,0.9473684211,1,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Advanced,Art and Design (Design),5,2,2,0,0.8,1,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Advanced,Art and Design (Expressive),2,[c],[c],[c],[c],[c],[c],[c]
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Advanced,Biology,29,8,15,4,0.9310344828,2,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Advanced,Business Management,14,1,5,4,0.7142857143,3,0.9285714286,1
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Advanced,Chemistry,19,9,7,1,0.8947368421,1,0.9473684211,1
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Advanced,Computing Science,3,[c],[c],[c],[c],[c],[c],[c]
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Advanced,Drama,9,4,2,3,1,0,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Advanced,English,21,9,8,4,1,0,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Advanced,Geography,7,2,4,1,1,0,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Advanced,Health and Food Technology,1,[c],[c],[c],[c],[c],[c],[c]
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Advanced,Mathematics,39,23,6,9,0.9743589744,0,0.9743589744,1
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Advanced,Mathematics of Mechanics,12,5,2,2,0.75,1,0.8333333333,2
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Advanced,Modern Studies,4,[c],[c],[c],[c],[c],[c],[c]
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Advanced,Music,14,13,0,1,1,0,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Advanced,Physical Education,3,[c],[c],[c],[c],[c],[c],[c]
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Advanced,Physics,17,6,3,5,0.8235294118,1,0.8823529412,2
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531438,Boroughmuir High School,Advanced,Spanish,9,8,1,0,1,0,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,National 5,Administration and IT,12,4,2,4,0.8333333333,2,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,National 5,Art and Design,21,14,4,2,0.9523809524,0,0.9523809524,1
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,National 5,Biology,87,35,21,15,0.816091954,7,0.8965517241,9
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,National 5,Business Management,25,14,4,6,0.96,1,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,National 5,Chemistry,47,25,11,5,0.8723404255,6,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,National 5,Classical Studies,17,7,3,2,0.7058823529,2,0.8235294118,3
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,National 5,Computing Science,27,6,5,5,0.5925925926,7,0.8518518519,4
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,National 5,Dance,13,13,0,0,1,0,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,National 5,Design and Manufacture,11,4,1,5,0.9090909091,1,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,National 5,Drama,20,13,2,5,1,0,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,National 5,English,167,71,43,42,0.9341317365,6,0.9700598802,5
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,National 5,English for Speakers of Other Languages,12,9,1,0,0.8333333333,1,0.9166666667,1
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,National 5,Fashion and Textile Technology,2,[c],[c],[c],[c],[c],[c],[c]
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,National 5,French,43,22,5,7,0.7906976744,7,0.9534883721,2
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,National 5,Geography,31,14,7,2,0.7419354839,5,0.9032258065,3
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,National 5,Graphic Communication,17,3,9,4,0.9411764706,0,0.9411764706,1
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,National 5,History,48,30,9,6,0.9375,1,0.9583333333,2
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,National 5,Hospitality: Practical Cake Craft,11,1,4,2,0.6363636364,4,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,National 5,Hospitality: Practical Cookery,5,1,0,2,0.6,2,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,National 5,Mandarin (Simplified),2,[c],[c],[c],[c],[c],[c],[c]
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,National 5,Mathematics,138,65,22,23,0.7971014493,18,0.9275362319,10
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,National 5,Media,16,7,3,4,0.875,2,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,National 5,Modern Studies,13,7,2,2,0.8461538462,0,0.8461538462,2
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,National 5,Music,20,15,4,1,1,0,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,National 5,Music Technology,4,[c],[c],[c],[c],[c],[c],[c]
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,National 5,Physical Education,71,39,18,13,0.985915493,1,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,National 5,Physics,34,19,6,3,0.8235294118,4,0.9411764706,2
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,National 5,Practical Woodworking,35,4,13,14,0.8857142857,4,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,National 5,Psychology,45,22,7,9,0.8444444444,5,0.9555555556,2
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,National 5,Spanish,50,26,7,11,0.88,5,0.98,1
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Higher,Administration and IT,12,2,1,5,0.6666666667,3,0.9166666667,1
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Higher,Art and Design,17,5,6,4,0.8823529412,2,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Higher,Biology,32,5,9,10,0.75,8,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Higher,Business Management,25,9,5,4,0.72,5,0.92,2
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Higher,Chemistry,29,9,9,7,0.8620689655,3,0.9655172414,1
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Higher,Classical Studies,5,1,2,0,0.6,0,0.6,2
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Higher,Computing Science,13,2,4,3,0.6923076923,0,0.6923076923,4
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Higher,Dance,24,18,5,1,1,0,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Higher,Design and Manufacture,11,1,4,2,0.6363636364,1,0.7272727273,3
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Higher,Drama,9,0,1,3,0.4444444444,2,0.6666666667,3
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Higher,English,110,31,30,29,0.8181818182,15,0.9545454545,5
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Higher,English for Speakers of Other Languages,7,4,2,1,1,0,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Higher,French,15,5,3,6,0.9333333333,1,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Higher,Geography,15,3,4,6,0.8666666667,2,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Higher,German,1,[c],[c],[c],[c],[c],[c],[c]
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Higher,Graphic Communication,9,0,3,3,0.6666666667,2,0.8888888889,1
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Higher,History,29,8,10,6,0.8275862069,3,0.9310344828,2
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Higher,Human Biology,17,1,7,3,0.6470588235,5,0.9411764706,1
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Higher,Italian,1,[c],[c],[c],[c],[c],[c],[c]
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Higher,Mandarin (Simplified),1,[c],[c],[c],[c],[c],[c],[c]
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Higher,Mandarin (Traditional),1,[c],[c],[c],[c],[c],[c],[c]
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Higher,Mathematics,54,21,13,8,0.7777777778,10,0.962962963,2
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Higher,Media,16,2,4,10,1,0,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Higher,Modern Studies,12,5,2,4,0.9166666667,1,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Higher,Music,21,14,3,3,0.9523809524,1,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Higher,Music Technology,7,3,2,1,0.8571428571,1,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Higher,Philosophy,19,4,5,3,0.6315789474,5,0.8947368421,2
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Higher,Photography,10,8,2,0,1,0,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Higher,Physical Education,37,12,18,5,0.9459459459,2,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Higher,Physics,14,8,3,2,0.9285714286,1,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Higher,Psychology,22,3,1,4,0.3636363636,9,0.7727272727,5
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Higher,Spanish,26,9,5,6,0.7692307692,4,0.9230769231,2
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Advanced,Art and Design (Design),1,[c],[c],[c],[c],[c],[c],[c]
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Advanced,Biology,12,3,3,4,0.8333333333,0,0.8333333333,2
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Advanced,Chemistry,7,4,3,0,1,0,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Advanced,Computing Science,2,[c],[c],[c],[c],[c],[c],[c]
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Advanced,Drama,2,[c],[c],[c],[c],[c],[c],[c]
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Advanced,English,8,0,2,5,0.875,1,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Advanced,French,4,[c],[c],[c],[c],[c],[c],[c]
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Advanced,Geography,5,3,1,1,1,0,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Advanced,History,2,[c],[c],[c],[c],[c],[c],[c]
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Advanced,Italian,2,[c],[c],[c],[c],[c],[c],[c]
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Advanced,Mandarin (Simplified),1,[c],[c],[c],[c],[c],[c],[c]
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Advanced,Mathematics,10,7,0,1,0.8,1,0.9,1
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Advanced,Mathematics of Mechanics,1,[c],[c],[c],[c],[c],[c],[c]
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Advanced,Music,8,7,1,0,1,0,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Advanced,Physics,3,[c],[c],[c],[c],[c],[c],[c]
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531632,Broughton High School,Advanced,Spanish,4,[c],[c],[c],[c],[c],[c],[c]
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531934,Castlebrae Community High School,National 5,Art and Design,6,3,3,0,1,0,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531934,Castlebrae Community High School,National 5,Biology,11,0,1,2,0.2727272727,4,0.6363636364,4
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531934,Castlebrae Community High School,National 5,Chemistry,7,0,0,3,0.4285714286,3,0.8571428571,1
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531934,Castlebrae Community High School,National 5,English,23,0,5,6,0.4782608696,2,0.5652173913,10
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531934,Castlebrae Community High School,National 5,English for Speakers of Other Languages,9,2,2,3,0.7777777778,0,0.7777777778,2
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531934,Castlebrae Community High School,National 5,History,12,6,1,3,0.8333333333,1,0.9166666667,1
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531934,Castlebrae Community High School,National 5,Mathematics,22,1,1,4,0.2727272727,2,0.3636363636,14
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531934,Castlebrae Community High School,National 5,Music,7,0,3,4,1,0,1,0
2019,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5531934,Castlebrae Community High School,National 5,Physical Education,24,11,12,1,1,0,1,0
