 Grade breakdown where there are fewer than five entries is not provided and is denoted with [c].,,,,,,,,,,,,,,,
Year,Area,Education_Authority,Centre Type,Centre ,Centre Name,Level,Title,Entries,A,B,C,AC,D,AD,NA
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,National 5,Health and Food Technology,23,1,9,11,91.3%,1,95.7%,1
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,National 5,History,45,16,13,9,84.4%,5,95.6%,2
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,National 5,Mathematics,122,48,19,15,67.2%,17,81.1%,23
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,National 5,Modern Studies,45,19,8,10,82.2%,6,95.6%,2
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,National 5,Music,35,20,8,4,91.4%,3,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,National 5,Physical Education,92,38,34,17,96.7%,3,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,National 5,Physics,57,17,18,12,82.5%,5,91.2%,5
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,National 5,Practical Cookery,6,1,2,2,83.3%,0,83.3%,1
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,National 5,Practical Metalworking,9,3,5,1,100.0%,0,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,National 5,Practical Woodworking,8,2,6,0,100.0%,0,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,National 5,"Religious, Moral and Philosophical Studies",18,9,4,2,83.3%,2,94.4%,1
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,National 5,Spanish,22,10,4,5,86.4%,1,90.9%,2
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,Higher,Administration and IT,14,6,5,2,92.9%,1,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,Higher,Applications of Mathematics,13,3,1,3,53.8%,4,84.6%,2
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,Higher,Art and Design,20,8,7,4,95.0%,1,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,Higher,Business Management,46,23,10,7,87.0%,2,91.3%,4
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,Higher,Care,10,0,2,3,50.0%,5,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,Higher,Chemistry,34,9,16,8,97.1%,0,97.1%,1
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,Higher,Computing Science,20,8,7,3,90.0%,2,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,Higher,Design and Manufacture,18,0,2,3,27.8%,8,72.2%,5
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,Higher,English,130,25,41,38,80.0%,17,93.1%,9
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,Higher,Environmental Science,9,1,3,5,100.0%,0,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,Higher,French,14,4,2,5,78.6%,3,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,Higher,Geography,22,10,7,2,86.4%,3,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,Higher,Graphic Communication,7,1,3,1,71.4%,2,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,Higher,Health and Food Technology,7,2,1,3,85.7%,0,85.7%,1
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,Higher,History,21,6,8,2,76.2%,2,85.7%,3
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,Higher,Human Biology,65,18,24,13,84.6%,8,96.9%,2
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,Higher,Mathematics,53,25,12,10,88.7%,3,94.3%,3
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,Higher,Modern Studies,26,13,6,4,88.5%,3,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,Higher,Music,10,5,4,1,100.0%,0,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,Higher,Music Technology,1,[c],[c],[c],[c],[c],[c],[c]
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,Higher,Photography,13,3,5,5,100.0%,0,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,Higher,Physical Education,39,9,17,12,97.4%,1,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,Higher,Physics,36,9,10,7,72.2%,8,94.4%,2
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,Higher,"Religious, Moral and Philosophical Studies",12,3,3,3,75.0%,2,91.7%,1
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,Higher,Spanish,11,2,1,4,63.6%,2,81.8%,2
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,Advanced,Art and Design (Expressive),7,1,3,2,85.7%,1,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,Advanced,Biology,9,2,3,3,88.9%,1,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,Advanced,Chemistry,5,1,1,3,100.0%,0,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,Advanced,Computing Science,4,[c],[c],[c],[c],[c],[c],[c]
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,Advanced,English,17,8,6,3,100.0%,0,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,Advanced,Health and Food Technology,2,[c],[c],[c],[c],[c],[c],[c]
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,Advanced,History,6,0,4,2,100.0%,0,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,Advanced,Modern Studies,6,3,1,2,100.0%,0,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628831,Gleniffer High School,Advanced,Music,4,[c],[c],[c],[c],[c],[c],[c]
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,National 5,Applications of Mathematics,3,[c],[c],[c],[c],[c],[c],[c]
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,National 5,Art and Design,59,39,14,4,96.6%,2,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,National 5,Biology,94,25,19,25,73.4%,21,95.7%,4
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,National 5,Business Management,51,20,14,14,94.1%,2,98.0%,1
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,National 5,Chemistry,55,29,14,9,94.5%,3,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,National 5,Computing Science,19,14,4,0,94.7%,1,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,National 5,Design and Manufacture,30,2,7,13,73.3%,6,93.3%,2
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,National 5,Drama,1,[c],[c],[c],[c],[c],[c],[c]
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,National 5,English,166,78,50,25,92.2%,6,95.8%,7
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,National 5,French,16,12,1,1,87.5%,2,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,National 5,Geography,30,15,11,3,96.7%,1,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,National 5,Graphic Communication,27,2,6,10,66.7%,5,85.2%,4
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,National 5,History,37,24,7,0,83.8%,6,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,National 5,Mathematics,177,78,27,24,72.9%,22,85.3%,26
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,National 5,Modern Studies,106,37,26,21,79.2%,14,92.5%,8
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,National 5,Music,29,17,8,2,93.1%,1,96.6%,1
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,National 5,Physical Education,83,36,25,14,90.4%,7,98.8%,1
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,National 5,Physics,41,14,13,7,82.9%,6,97.6%,1
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,National 5,Practical Cookery,56,30,14,9,94.6%,1,96.4%,2
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,National 5,Practical Metalworking,7,3,4,0,100.0%,0,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,National 5,Spanish,22,16,3,0,86.4%,2,95.5%,1
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,Higher,Art and Design,35,14,15,6,100.0%,0,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,Higher,Business Management,50,31,8,4,86.0%,5,96.0%,2
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,Higher,Care,31,6,6,8,64.5%,10,96.8%,1
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,Higher,Chemistry,43,26,3,9,88.4%,4,97.7%,1
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,Higher,Computing Science,18,9,3,2,77.8%,1,83.3%,3
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,Higher,Design and Manufacture,14,0,1,6,50.0%,5,85.7%,2
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,Higher,Drama,8,1,4,1,75.0%,1,87.5%,1
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,Higher,English,147,57,42,28,86.4%,11,93.9%,9
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,Higher,French,9,5,0,1,66.7%,1,77.8%,2
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,Higher,Geography,30,21,4,3,93.3%,1,96.7%,1
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,Higher,Graphic Communication,13,1,5,4,76.9%,3,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,Higher,Health and Food Technology,7,1,4,2,100.0%,0,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,Higher,History,21,11,6,0,81.0%,1,85.7%,3
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,Higher,Human Biology,77,26,15,16,74.0%,13,90.9%,7
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,Higher,Mathematics,94,50,17,15,87.2%,6,93.6%,6
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,Higher,Modern Studies,49,33,7,5,91.8%,3,98.0%,1
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,Higher,Music,37,23,9,3,94.6%,2,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,Higher,Photography,11,5,4,2,100.0%,0,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,Higher,Physical Education,47,16,15,8,83.0%,5,93.6%,3
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,Higher,Physics,24,11,6,6,95.8%,1,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,Higher,Politics,20,11,3,2,80.0%,3,95.0%,1
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,Higher,Psychology,66,22,19,12,80.3%,7,90.9%,6
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,Higher,"Religious, Moral and Philosophical Studies",43,19,13,4,83.7%,2,88.4%,5
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,Higher,Spanish,17,11,2,4,100.0%,0,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,Advanced,Art and Design (Design),5,0,4,1,100.0%,0,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,Advanced,Art and Design (Expressive),3,[c],[c],[c],[c],[c],[c],[c]
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,Advanced,Biology,24,2,9,9,83.3%,3,95.8%,1
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,Advanced,Business Management,10,5,1,3,90.0%,1,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,Advanced,Chemistry,18,4,3,8,83.3%,3,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,Advanced,Computing Science,8,0,2,4,75.0%,0,75.0%,2
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,Advanced,Drama,1,[c],[c],[c],[c],[c],[c],[c]
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,Advanced,English,10,2,2,6,100.0%,0,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,Advanced,Mathematics,14,4,3,5,85.7%,1,92.9%,1
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,Advanced,Modern Studies,16,3,5,3,68.8%,4,93.8%,1
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,Advanced,Music,8,7,1,0,100.0%,0,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,Advanced,Physical Education,9,0,6,2,88.9%,1,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,Advanced,Physics,10,1,4,1,60.0%,2,80.0%,2
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8633436,Gryffe High School,Advanced,Spanish,5,3,0,2,100.0%,0,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,National 5,Administration and IT,27,6,9,7,81.5%,4,96.3%,1
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,National 5,Art and Design,30,10,8,9,90.0%,3,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,National 5,Biology,49,10,13,14,75.5%,10,95.9%,2
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,National 5,Business Management,20,9,1,5,75.0%,3,90.0%,2
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,National 5,Chemistry,41,16,7,8,75.6%,7,92.7%,3
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,National 5,Computing Science,25,7,3,7,68.0%,5,88.0%,3
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,National 5,Design and Manufacture,17,4,12,1,100.0%,0,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,National 5,English,161,49,45,47,87.6%,15,96.9%,5
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,National 5,French,20,11,4,3,90.0%,1,95.0%,1
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,National 5,Geography,14,2,3,7,85.7%,1,92.9%,1
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,National 5,Graphic Communication,11,6,3,1,90.9%,1,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,National 5,History,59,19,14,13,78.0%,11,96.6%,2
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,National 5,Mathematics,109,27,15,18,55.0%,24,77.1%,25
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,National 5,Modern Studies,29,12,4,8,82.8%,4,96.6%,1
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,National 5,Music,30,11,12,5,93.3%,1,96.7%,1
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,National 5,Music Technology,10,0,2,5,70.0%,3,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,National 5,Physical Education,62,43,17,2,100.0%,0,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,National 5,Physics,39,12,6,8,66.7%,10,92.3%,3
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,National 5,Practical Cake Craft,22,10,4,6,90.9%,2,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,National 5,Practical Cookery,27,8,10,7,92.6%,1,96.3%,1
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,National 5,Practical Woodworking,18,13,3,1,94.4%,0,94.4%,1
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,National 5,Psychology,31,18,7,3,90.3%,3,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,National 5,"Religious, Moral and Philosophical Studies",12,2,3,2,58.3%,4,91.7%,1
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,National 5,Spanish,20,12,4,2,90.0%,1,95.0%,1
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,Higher,Administration and IT,9,5,2,1,88.9%,1,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,Higher,Art and Design,20,4,4,7,75.0%,4,95.0%,1
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,Higher,Biology,18,3,5,6,77.8%,1,83.3%,3
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,Higher,Business Management,12,8,0,3,91.7%,1,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,Higher,Chemistry,13,5,4,3,92.3%,1,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,Higher,Computing Science,15,8,2,4,93.3%,1,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,Higher,Design and Manufacture,7,2,0,2,57.1%,3,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,Higher,English,123,27,33,36,78.0%,20,94.3%,7
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,Higher,French,4,[c],[c],[c],[c],[c],[c],[c]
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,Higher,Geography,21,3,4,3,47.6%,4,66.7%,7
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,Higher,Graphic Communication,6,0,4,2,100.0%,0,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,Higher,History,27,13,8,5,96.3%,0,96.3%,1
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,Higher,Italian,1,[c],[c],[c],[c],[c],[c],[c]
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,Higher,Mathematics,43,16,5,13,79.1%,6,93.0%,3
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,Higher,Modern Studies,14,6,2,4,85.7%,2,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,Higher,Music,15,7,3,4,93.3%,0,93.3%,1
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,Higher,Music Technology,7,0,0,2,28.6%,2,57.1%,3
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,Higher,Photography,9,0,0,4,44.4%,3,77.8%,2
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,Higher,Physical Education,58,9,14,19,72.4%,12,93.1%,4
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,Higher,Physics,24,9,5,6,83.3%,2,91.7%,2
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,Higher,Psychology,46,17,10,7,73.9%,5,84.8%,7
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,Higher,"Religious, Moral and Philosophical Studies",36,6,10,8,66.7%,4,77.8%,8
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,Higher,Spanish,4,[c],[c],[c],[c],[c],[c],[c]
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,Advanced,Art and Design (Design),1,[c],[c],[c],[c],[c],[c],[c]
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,Advanced,Art and Design (Expressive),14,4,3,5,85.7%,2,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,Advanced,Biology,4,[c],[c],[c],[c],[c],[c],[c]
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,Advanced,Computing Science,6,4,1,1,100.0%,0,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,Advanced,English,14,2,4,5,78.6%,3,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,Advanced,French,3,[c],[c],[c],[c],[c],[c],[c]
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,Advanced,Graphic Communication,1,[c],[c],[c],[c],[c],[c],[c]
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,Advanced,History,5,0,1,2,60.0%,2,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,Advanced,Mathematics,9,2,1,2,55.6%,3,88.9%,1
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,Advanced,Mathematics of Mechanics,2,[c],[c],[c],[c],[c],[c],[c]
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,Advanced,Music,2,[c],[c],[c],[c],[c],[c],[c]
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,Advanced,Physics,2,[c],[c],[c],[c],[c],[c],[c]
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628130,Johnstone High School,Advanced,Spanish,3,[c],[c],[c],[c],[c],[c],[c]
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628432,Linwood High School,National 5,Administration and IT,20,3,6,10,95.0%,1,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628432,Linwood High School,National 5,Applications of Mathematics,48,20,11,11,87.5%,4,95.8%,2
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628432,Linwood High School,National 5,Art and Design,26,6,7,11,92.3%,2,100.0%,0
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628432,Linwood High School,National 5,Biology,27,5,9,6,74.1%,4,88.9%,3
2022,Renfrewshire,Renfrewshire Council Education Department,Education Authority - Secondary School,8628432,Linwood High School,National 5,Business Management,1,[c],[c],[c],[c],[c],[c],[c]
