 Grade breakdown where there are fewer than five entries is not provided and is denoted with [c].,,,,,,,,,,,,,,,
Year,Area,Education_Authority,Centre Type,Centre ,Centre Name,Level,Title,Entries,A,B,C,AC,D,AD,NA
2024,Orkney,Orkney Islands Council Education Department,Education Authority - Secondary School,6003834,Stronsay Junior High School,National 5,Art and Design,1,[c],[c],[c],[c],[c],[c],[c]
2024,Orkney,Orkney Islands Council Education Department,Education Authority - Secondary School,6003834,Stronsay Junior High School,National 5,Biology,5,2,2,1,100.0%,0,100.0%,0
2024,Orkney,Orkney Islands Council Education Department,Education Authority - Secondary School,6003834,Stronsay Junior High School,National 5,Chemistry,5,0,3,0,60.0%,2,100.0%,0
2024,Orkney,Orkney Islands Council Education Department,Education Authority - Secondary School,6003834,Stronsay Junior High School,National 5,English,5,4,1,0,100.0%,0,100.0%,0
2024,Orkney,Orkney Islands Council Education Department,Education Authority - Secondary School,6003834,Stronsay Junior High School,National 5,Geography,4,[c],[c],[c],[c],[c],[c],[c]
2024,Orkney,Orkney Islands Council Education Department,Education Authority - Secondary School,6003834,Stronsay Junior High School,National 5,Health and Food Technology,2,[c],[c],[c],[c],[c],[c],[c]
2024,Orkney,Orkney Islands Council Education Department,Education Authority - Secondary School,6003834,Stronsay Junior High School,National 5,History,3,[c],[c],[c],[c],[c],[c],[c]
2024,Orkney,Orkney Islands Council Education Department,Education Authority - Secondary School,6003834,Stronsay Junior High School,National 5,Mathematics,5,1,2,1,80.0%,1,100.0%,0
2024,Orkney,Orkney Islands Council Education Department,Education Authority - Secondary School,6003834,Stronsay Junior High School,National 5,Music,2,[c],[c],[c],[c],[c],[c],[c]
2024,Orkney,Orkney Islands Council Education Department,Education Authority - Secondary School,6003834,Stronsay Junior High School,National 5,Physics,5,3,1,0,80.0%,0,80.0%,1
2024,Orkney,Orkney Islands Council Education Department,Education Authority - Secondary School,6003834,Stronsay Junior High School,Higher,French,1,[c],[c],[c],[c],[c],[c],[c]
2024,Orkney,Orkney Islands Council Education Department,Education Authority - Secondary School,6003834,Stronsay Junior High School,Higher,Health and Food Technology,1,[c],[c],[c],[c],[c],[c],[c]
2024,Orkney,Orkney Islands Council Education Department,Education Authority - Secondary School,6003036,Westray Junior High School,National 5,Applications of Mathematics,1,[c],[c],[c],[c],[c],[c],[c]
2024,Orkney,Orkney Islands Council Education Department,Education Authority - Secondary School,6003036,Westray Junior High School,National 5,Art and Design,4,[c],[c],[c],[c],[c],[c],[c]
2024,Orkney,Orkney Islands Council Education Department,Education Authority - Secondary School,6003036,Westray Junior High School,National 5,Biology,6,0,2,0,33.3%,1,50.0%,3
2024,Orkney,Orkney Islands Council Education Department,Education Authority - Secondary School,6003036,Westray Junior High School,National 5,Chemistry,4,[c],[c],[c],[c],[c],[c],[c]
2024,Orkney,Orkney Islands Council Education Department,Education Authority - Secondary School,6003036,Westray Junior High School,National 5,English,10,1,6,2,90.0%,1,100.0%,0
2024,Orkney,Orkney Islands Council Education Department,Education Authority - Secondary School,6003036,Westray Junior High School,National 5,French,1,[c],[c],[c],[c],[c],[c],[c]
2024,Orkney,Orkney Islands Council Education Department,Education Authority - Secondary School,6003036,Westray Junior High School,National 5,Geography,4,[c],[c],[c],[c],[c],[c],[c]
2024,Orkney,Orkney Islands Council Education Department,Education Authority - Secondary School,6003036,Westray Junior High School,National 5,Health and Food Technology,2,[c],[c],[c],[c],[c],[c],[c]
2024,Orkney,Orkney Islands Council Education Department,Education Authority - Secondary School,6003036,Westray Junior High School,National 5,History,5,0,4,1,100.0%,0,100.0%,0
2024,Orkney,Orkney Islands Council Education Department,Education Authority - Secondary School,6003036,Westray Junior High School,National 5,Latin,1,[c],[c],[c],[c],[c],[c],[c]
2024,Orkney,Orkney Islands Council Education Department,Education Authority - Secondary School,6003036,Westray Junior High School,National 5,Mathematics,7,4,2,0,85.7%,1,100.0%,0
2024,Orkney,Orkney Islands Council Education Department,Education Authority - Secondary School,6003036,Westray Junior High School,National 5,Music,4,[c],[c],[c],[c],[c],[c],[c]
2024,Orkney,Orkney Islands Council Education Department,Education Authority - Secondary School,6003036,Westray Junior High School,National 5,Physics,4,[c],[c],[c],[c],[c],[c],[c]
2024,Orkney,Orkney Islands Council Education Department,Education Authority - Secondary School,6003036,Westray Junior High School,Higher,English,1,[c],[c],[c],[c],[c],[c],[c]
2024,Orkney,N/A,Further Education College,6002757,Orkney College,National 5,Mathematics,4,[c],[c],[c],[c],[c],[c],[c]
2024,Orkney,N/A,Further Education College,6002757,Orkney College,National 5,Psychology,16,8,3,3,87.5%,0,87.5%,2
2024,Orkney,N/A,Further Education College,6002757,Orkney College,Higher,Care,11,0,1,4,45.5%,3,72.7%,3
2024,Orkney,N/A,Further Education College,6002757,Orkney College,Higher,Childcare and Development,10,6,2,0,80.0%,2,100.0%,0
2024,Orkney,N/A,Further Education College,6002757,Orkney College,Higher,Economics,8,2,1,2,62.5%,0,62.5%,3
2024,Orkney,N/A,Further Education College,6002757,Orkney College,Higher,Human Biology,7,0,0,1,14.3%,3,57.1%,3
2024,Orkney,N/A,Further Education College,6002757,Orkney College,Higher,Psychology,27,7,7,8,81.5%,2,88.9%,3
2024,Other,N/A,Independent - Secondary School,3022277,Castle Rushen High School,National 5,Practical Cookery,16,5,6,2,81.3%,3,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,National 5,Administration and IT,7,2,4,1,100.0%,0,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,National 5,Applications of Mathematics,84,25,16,14,65.5%,21,90.5%,8
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,National 5,Art and Design,25,24,1,0,100.0%,0,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,National 5,Biology,29,12,6,4,75.9%,7,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,National 5,Business Management,29,8,13,4,86.2%,4,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,National 5,Chemistry,23,5,6,7,78.3%,5,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,National 5,Computing Science,21,8,6,6,95.2%,1,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,National 5,Drama,11,4,2,5,100.0%,0,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,National 5,English,112,29,41,21,81.3%,12,92.0%,9
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,National 5,French,15,5,3,3,73.3%,3,93.3%,1
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,National 5,Geography,16,8,5,1,87.5%,2,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,National 5,German,2,[c],[c],[c],[c],[c],[c],[c]
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,National 5,Graphic Communication,15,2,5,6,86.7%,2,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,National 5,Health and Food Technology,4,[c],[c],[c],[c],[c],[c],[c]
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,National 5,History,40,14,4,4,55.0%,8,75.0%,10
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,National 5,Mathematics,95,35,10,12,60.0%,15,75.8%,23
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,National 5,Modern Studies,13,5,2,1,61.5%,3,84.6%,2
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,National 5,Music,19,5,7,5,89.5%,1,94.7%,1
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,National 5,Music Technology,9,6,2,0,88.9%,0,88.9%,1
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,National 5,Physical Education,41,13,15,11,95.1%,2,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,National 5,Physics,20,5,5,5,75.0%,3,90.0%,2
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,National 5,Practical Cookery,7,3,4,0,100.0%,0,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,National 5,Practical Woodworking,10,4,2,4,100.0%,0,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,National 5,Spanish,6,5,1,0,100.0%,0,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,Higher,Administration and IT,7,1,0,4,71.4%,2,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,Higher,Art and Design,20,3,12,5,100.0%,0,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,Higher,Business Management,12,3,3,3,75.0%,3,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,Higher,Chemistry,6,2,0,2,66.7%,2,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,Higher,Computing Science,11,3,2,3,72.7%,3,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,Higher,Drama,10,0,5,3,80.0%,2,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,Higher,English,56,14,18,15,83.9%,4,91.1%,5
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,Higher,French,5,0,0,2,40.0%,1,60.0%,2
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,Higher,Geography,17,8,1,4,76.5%,2,88.2%,2
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,Higher,Graphic Communication,4,[c],[c],[c],[c],[c],[c],[c]
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,Higher,Health and Food Technology,12,0,1,5,50.0%,3,75.0%,3
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,Higher,History,10,2,4,1,70.0%,2,90.0%,1
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,Higher,Human Biology,11,2,2,1,45.5%,5,90.9%,1
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,Higher,Mathematics,24,5,3,5,54.2%,5,75.0%,6
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,Higher,Modern Studies,9,4,0,1,55.6%,2,77.8%,2
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,Higher,Music,11,1,4,2,63.6%,3,90.9%,1
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,Higher,Music Technology,26,5,11,6,84.6%,3,96.2%,1
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,Higher,Physical Education,13,2,7,1,76.9%,3,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,Higher,Physics,11,0,1,7,72.7%,3,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,Higher,Spanish,7,1,2,2,71.4%,0,71.4%,2
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,Advanced,Art and Design (Design),3,[c],[c],[c],[c],[c],[c],[c]
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,Advanced,Art and Design (Expressive),7,6,1,0,100.0%,0,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,Advanced,Computing Science,2,[c],[c],[c],[c],[c],[c],[c]
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,Advanced,English,2,[c],[c],[c],[c],[c],[c],[c]
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,Advanced,French,1,[c],[c],[c],[c],[c],[c],[c]
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,Advanced,Geography,2,[c],[c],[c],[c],[c],[c],[c]
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,Advanced,History,5,3,1,1,100.0%,0,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,Advanced,Mathematics,7,0,2,2,57.1%,1,71.4%,2
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,Advanced,Modern Studies,3,[c],[c],[c],[c],[c],[c],[c]
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,Advanced,Music,2,[c],[c],[c],[c],[c],[c],[c]
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,Advanced,Music Technology,4,[c],[c],[c],[c],[c],[c],[c]
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,1004743,Bertha Park High School,Advanced,Physics,3,[c],[c],[c],[c],[c],[c],[c]
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,National 5,Accounting,28,14,8,4,92.9%,1,96.4%,1
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,National 5,Administration and IT,25,10,7,5,88.0%,3,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,National 5,Applications of Mathematics,49,11,14,14,79.6%,8,95.9%,2
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,National 5,Art and Design,37,15,17,4,97.3%,0,97.3%,1
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,National 5,Biology,53,8,11,12,58.5%,17,90.6%,5
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,National 5,Business Management,23,13,5,5,100.0%,0,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,National 5,Chemistry,32,14,7,8,90.6%,2,96.9%,1
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,National 5,Computing Science,9,3,3,2,88.9%,0,88.9%,1
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,National 5,Design and Manufacture,14,3,7,2,85.7%,2,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,National 5,Drama,10,2,3,5,100.0%,0,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,National 5,Engineering Science,16,7,3,1,68.8%,0,68.8%,5
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,National 5,English,124,38,43,26,86.3%,16,99.2%,1
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,National 5,Geography,20,5,4,7,80.0%,3,95.0%,1
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,National 5,German,9,2,1,4,77.8%,2,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,National 5,Graphic Communication,16,1,1,5,43.8%,4,68.8%,5
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,National 5,History,21,9,4,2,71.4%,2,81.0%,4
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,National 5,Mathematics,76,34,9,18,80.3%,8,90.8%,7
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,National 5,Modern Studies,37,14,9,8,83.8%,4,94.6%,2
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,National 5,Music,36,10,10,9,80.6%,4,91.7%,3
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,National 5,Music Technology,4,[c],[c],[c],[c],[c],[c],[c]
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,National 5,Physical Education,40,7,14,10,77.5%,6,92.5%,3
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,National 5,Physics,25,6,7,7,80.0%,3,92.0%,2
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,National 5,Practical Cookery,34,2,11,15,82.4%,6,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,National 5,Practical Woodworking,25,3,6,8,68.0%,1,72.0%,7
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,National 5,Spanish,3,[c],[c],[c],[c],[c],[c],[c]
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,Higher,Accounting,19,7,9,2,94.7%,0,94.7%,1
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,Higher,Administration and IT,21,5,7,5,81.0%,3,95.2%,1
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,Higher,Applications of Mathematics,12,0,4,4,66.7%,1,75.0%,3
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,Higher,Art and Design,22,4,7,6,77.3%,5,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,Higher,Biology,1,[c],[c],[c],[c],[c],[c],[c]
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,Higher,Business Management,14,9,2,2,92.9%,0,92.9%,1
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,Higher,Chemistry,11,1,1,6,72.7%,3,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,Higher,Computing Science,4,[c],[c],[c],[c],[c],[c],[c]
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,Higher,Drama,2,[c],[c],[c],[c],[c],[c],[c]
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,Higher,Engineering Science,14,1,1,5,50.0%,3,71.4%,4
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,Higher,English,57,16,17,10,75.4%,10,93.0%,4
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,Higher,English for Speakers of Other Languages,1,[c],[c],[c],[c],[c],[c],[c]
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,Higher,French,1,[c],[c],[c],[c],[c],[c],[c]
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,Higher,Geography,9,3,3,2,88.9%,1,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,Higher,Graphic Communication,9,1,1,3,55.6%,4,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,Higher,Health and Food Technology,15,0,0,5,33.3%,4,60.0%,6
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,Higher,History,10,2,2,4,80.0%,1,90.0%,1
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,Higher,Human Biology,19,0,5,3,42.1%,5,68.4%,6
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,Higher,Mathematics,27,6,8,6,74.1%,5,92.6%,2
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,Higher,Modern Studies,10,9,1,0,100.0%,0,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,Higher,Music,10,3,3,3,90.0%,0,90.0%,1
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,Higher,Music Technology,13,7,4,1,92.3%,1,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,Higher,Photography,15,1,3,8,80.0%,2,93.3%,1
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,Higher,Physical Education,25,2,6,11,76.0%,5,96.0%,1
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,Higher,Physics,12,0,5,4,75.0%,2,91.7%,1
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,Higher,Spanish,3,[c],[c],[c],[c],[c],[c],[c]
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,Advanced,Art and Design (Design),10,5,4,1,100.0%,0,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,Advanced,Art and Design (Expressive),8,2,4,2,100.0%,0,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,Advanced,Biology,6,2,3,1,100.0%,0,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,Advanced,Business Management,2,[c],[c],[c],[c],[c],[c],[c]
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,Advanced,Chemistry,3,[c],[c],[c],[c],[c],[c],[c]
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,Advanced,English,7,0,0,3,42.9%,3,85.7%,1
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,Advanced,Geography,4,[c],[c],[c],[c],[c],[c],[c]
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,Advanced,Graphic Communication,2,[c],[c],[c],[c],[c],[c],[c]
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,Advanced,Health and Food Technology,3,[c],[c],[c],[c],[c],[c],[c]
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,Advanced,History,7,2,1,2,71.4%,2,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,Advanced,Mathematics,8,2,2,3,87.5%,1,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,Advanced,Modern Studies,1,[c],[c],[c],[c],[c],[c],[c]
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,Advanced,Music,10,2,2,2,60.0%,3,90.0%,1
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,Advanced,Physical Education,5,1,1,2,80.0%,1,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,Advanced,Physics,7,1,2,1,57.1%,1,71.4%,2
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5350131,Blairgowrie High School,Advanced,"Religious, Moral and Philosophical Studies",1,[c],[c],[c],[c],[c],[c],[c]
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5349834,Breadalbane Academy,National 5,Administration and IT,8,1,2,1,50.0%,4,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5349834,Breadalbane Academy,National 5,Applications of Mathematics,33,14,1,10,75.8%,3,84.8%,5
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5349834,Breadalbane Academy,National 5,Art and Design,8,5,2,1,100.0%,0,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5349834,Breadalbane Academy,National 5,Biology,27,5,4,5,51.9%,2,59.3%,11
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5349834,Breadalbane Academy,National 5,Business Management,14,4,4,3,78.6%,2,92.9%,1
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5349834,Breadalbane Academy,National 5,Chemistry,12,5,1,1,58.3%,4,91.7%,1
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5349834,Breadalbane Academy,National 5,Computing Science,7,2,0,2,57.1%,1,71.4%,2
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5349834,Breadalbane Academy,National 5,Design and Manufacture,5,1,2,0,60.0%,1,80.0%,1
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5349834,Breadalbane Academy,National 5,Drama,6,3,2,1,100.0%,0,100.0%,0
2024,Perth and Kinross,Perth & Kinross Council Education Department,Education Authority - Secondary School,5349834,Breadalbane Academy,National 5,Engineering Science,6,4,0,2,100.0%,0,100.0%,0
